,ip,nb_qm,ratio_digits_url,ratio_digits_host,length_words_raw,shortest_word_host,longest_words_raw,longest_word_path,avg_word_host,avg_word_path,phish_hints,google_index,status
10574,0,1,0.0,0.0,2,3,4,0,3.5,0.0,0,0,legitimate
10575,1,0,0.179775281,0.0,7,3,32,32,9.0,10.6,1,1,phishing
10576,1,0,0.265822785,0.0,8,2,27,27,5.5,9.75,0,1,phishing
10577,0,0,0.0,0.0,4,3,14,14,7.0,9.0,0,0,legitimate
10578,0,0,0.02173913,0.0,4,9,10,7,9.5,4.5,0,1,legitimate
10579,0,0,0.103448276,0.0,7,9,9,9,9.0,5.0,0,0,legitimate
10580,1,1,0.305084746,0.0,15,3,40,40,6.0,10.69230769,0,1,phishing
10581,0,0,0.0,0.0,3,3,12,2,7.5,2.0,0,0,legitimate
10582,0,0,0.0,0.0,3,4,11,0,6.333333333,0.0,0,0,phishing
10583,0,0,0.0,0.0,2,3,12,0,7.5,0.0,0,0,legitimate
10584,0,0,0.071428571,0.0,11,3,7,5,4.571428571,4.25,1,1,phishing
10585,0,0,0.05,0.071428571,8,1,9,7,5.5,4.5,3,1,phishing
10586,0,1,0.0,0.0,11,3,12,12,6.0,4.777777778,0,0,phishing
10587,0,0,0.022222222,0.034482759,3,3,21,7,12.0,7.0,0,0,legitimate
10588,0,0,0.0,0.0,4,3,11,0,5.0,0.0,0,1,phishing
10589,0,0,0.0,0.0,3,2,11,2,6.5,2.0,0,1,phishing
10590,0,0,0.0,0.0,2,2,3,0,2.5,0.0,0,0,legitimate
10591,1,1,0.12987013,0.0,22,10,15,14,12.5,4.8,0,1,phishing
10592,0,0,0.0,0.0,2,9,12,0,10.5,0.0,0,0,legitimate
10593,0,0,0.045454545,0.090909091,3,5,13,13,8.5,13.0,0,0,phishing
10594,0,0,0.0,0.0,3,2,16,0,8.666666667000001,0.0,0,1,phishing
10595,0,0,0.0,0.0,5,9,9,5,9.0,3.0,2,1,phishing
10596,0,0,0.0,0.0,4,3,13,5,8.0,4.5,1,0,legitimate
10597,0,1,0.0,0.0,14,3,12,11,7.5,5.083333333,4,1,phishing
10598,0,0,0.0,0.0,1,7,7,0,7.0,0.0,0,0,legitimate
10599,0,0,0.0,0.0,3,3,17,10,10.0,10.0,0,0,legitimate
10600,0,0,0.0,0.0,8,3,9,7,6.0,4.333333333,0,1,legitimate
10601,0,0,0.0,0.0,2,17,17,3,17.0,3.0,0,0,legitimate
10602,0,0,0.041322314,0.0,19,2,13,9,7.5,4.470588235,0,0,legitimate
10603,0,0,0.0,0.0,2,3,7,0,5.0,0.0,0,0,legitimate
10604,0,0,0.0,0.0,5,2,10,10,2.5,8.0,0,0,legitimate
10605,0,0,0.0,0.0,6,3,6,0,4.166666667,0.0,0,1,phishing
10606,0,0,0.0,0.0,4,3,16,7,9.5,6.0,0,0,legitimate
10607,0,1,0.014925373,0.05,9,3,12,7,7.5,4.571428571,2,1,phishing
10608,0,0,0.0,0.0,2,3,13,0,8.0,0.0,0,0,legitimate
10609,0,0,0.045454545,0.0,15,6,10,10,6.0,5.5,2,1,phishing
10610,1,0,0.196078431,0.23255814,5,3,13,0,7.0,0.0,0,1,phishing
10611,0,0,0.0,0.0,7,2,8,0,4.1428571430000005,0.0,0,0,legitimate
10612,0,0,0.0,0.0,2,8,8,6,8.0,6.0,0,1,phishing
10613,0,0,0.0,0.0,2,3,3,0,3.0,0.0,0,0,legitimate
10614,0,0,0.0,0.0,6,3,9,9,4.0,7.0,0,0,legitimate
10615,0,1,0.0172413789999999,0.0,6,13,13,11,13.0,5.6,0,1,phishing
10616,1,1,0.112244898,0.0,15,3,15,15,4.5,4.769230769,3,1,phishing
10617,0,0,0.0,0.0,9,3,9,9,4.5,5.285714286,0,1,legitimate
10618,0,0,0.0,0.0,2,3,7,0,5.0,0.0,0,0,legitimate
10619,0,0,0.0,0.0,3,3,13,13,7.5,13.0,0,1,legitimate
10620,0,0,0.0,0.0,4,8,15,8,11.5,5.5,0,1,phishing
10621,0,0,0.0,0.0,4,3,8,8,4.5,7.5,0,0,legitimate
10622,0,0,0.0,0.0,1,10,10,0,10.0,0.0,0,0,legitimate
10623,0,1,0.105263158,0.0,5,14,14,11,14.0,6.75,0,1,phishing
10624,0,0,0.0,0.0,2,3,19,0,11.0,0.0,0,0,legitimate
10625,0,0,0.0,0.0,2,3,9,0,6.0,0.0,0,0,legitimate
10626,0,0,0.023809524,0.0,14,3,9,8,6.0,3.916666667,1,0,legitimate
10627,0,0,0.0,0.0,3,14,14,6,14.0,5.5,0,0,legitimate
10628,0,0,0.0,0.0,7,3,8,8,4.5,4.2,0,1,legitimate
10629,0,0,0.0,0.0,2,11,11,2,11.0,2.0,0,1,phishing
10630,1,0,0.260273973,0.0,4,14,32,32,14.0,14.66666667,0,1,phishing
10631,0,0,0.0,0.0,1,4,4,0,4.0,0.0,0,0,legitimate
10632,1,1,0.03030303,0.0,8,5,43,43,5.5,16.83333333,0,0,phishing
10633,0,0,0.0,0.0,6,11,11,5,11.0,4.0,0,1,phishing
10634,0,0,0.0,0.0,6,3,14,8,8.5,4.25,2,1,phishing
10635,0,0,0.068965517,0.0,4,7,7,4,7.0,3.0,0,1,phishing
10636,0,0,0.0,0.0,3,5,16,6,10.5,6.0,0,0,phishing
10637,0,0,0.09375,0.0,9,3,9,8,6.0,4.571428571,0,0,legitimate
10638,0,0,0.0,0.0,2,3,18,0,10.5,0.0,0,0,legitimate
10639,1,0,0.411764706,0.0,2,7,32,32,7.0,32.0,0,1,phishing
10640,0,0,0.0,0.0,2,3,9,0,6.0,0.0,0,0,legitimate
10641,0,0,0.0,0.0,2,3,12,0,7.5,0.0,0,0,legitimate
10642,1,0,0.318181818,0.0,5,8,32,32,8.0,10.75,0,1,phishing
10643,0,1,0.053097345,0.0,13,4,19,19,5.0,7.181818182000001,1,1,phishing
10644,0,0,0.0,0.0,1,5,5,0,5.0,0.0,0,0,legitimate
10645,0,0,0.0,0.0,2,3,19,0,11.0,0.0,0,0,legitimate
10646,0,0,0.0,0.0,2,3,6,0,4.5,0.0,0,0,legitimate
10647,0,0,0.0,0.0,3,7,7,5,7.0,4.0,0,0,legitimate
10648,0,0,0.0,0.0,6,3,12,9,7.5,6.0,1,1,phishing
10649,0,0,0.0,0.0,3,3,4,0,3.666666667,0.0,0,1,phishing
10650,0,0,0.0,0.0,2,8,8,0,8.0,0.0,0,1,phishing
10651,0,0,0.0,0.0,5,3,10,8,6.5,6.333333333,0,0,legitimate
10652,0,0,0.0,0.0,4,3,10,10,5.0,7.0,0,0,legitimate
10653,0,0,0.0,0.0,1,16,16,0,16.0,0.0,0,0,legitimate
10654,1,0,0.3,0.357142857,6,3,14,0,5.5,0.0,0,1,phishing
10655,0,0,0.0,0.0,7,5,8,6,6.5,4.8,2,1,phishing
10656,0,0,0.0,0.0,10,2,10,10,3.0,5.375,0,0,legitimate
10657,1,0,0.159090909,0.0,6,2,8,7,5.0,4.75,0,1,legitimate
10658,0,0,0.0,0.0,6,3,18,4,10.5,3.25,0,0,legitimate
10659,0,0,0.051546392,0.0,15,3,9,7,6.0,4.538461538,0,0,legitimate
10660,1,1,0.1742424239999999,0.0,19,10,15,12,12.5,4.529411765,0,1,phishing
10661,0,0,0.056603774,0.0,6,3,13,7,8.0,5.25,0,1,phishing
10662,0,0,0.0,0.0,10,3,8,8,4.25,4.833333333,0,0,legitimate
10663,1,0,0.24691358,0.0,5,3,32,32,11.0,14.66666667,0,1,phishing
10664,0,0,0.0,0.0,1,13,13,0,13.0,0.0,0,0,legitimate
10665,0,0,0.0,0.0,9,1,15,15,4.857142857,9.5,1,1,phishing
10666,0,0,0.111111111,0.2,2,1,5,0,3.0,0.0,0,0,phishing
10667,0,0,0.0,0.0,7,2,9,7,5.5,6.0,0,0,legitimate
10668,0,0,0.0,0.0,6,5,13,7,9.0,5.5,1,1,phishing
10669,0,0,0.0,0.0,2,9,10,0,9.5,0.0,0,0,phishing
10670,1,0,0.259259259,0.0,6,3,32,32,7.0,12.5,0,1,phishing
10671,0,0,0.0,0.0,5,3,5,4,4.333333333,3.0,0,1,legitimate
10672,0,0,0.0,0.0,9,3,9,9,5.75,7.2,0,0,legitimate
10673,1,0,0.191176471,0.0,6,3,15,15,8.75,8.5,0,1,phishing
10674,0,0,0.0,0.0,1,5,5,0,5.0,0.0,0,0,legitimate
10675,0,0,0.114503817,0.0,11,3,31,31,7.0,10.44444444,0,1,phishing
10676,1,0,0.155737705,0.0,19,5,10,10,5.0,4.722222222,0,0,legitimate
10677,0,0,0.0,0.0,11,3,11,11,4.5,6.333333333,0,1,legitimate
10678,0,0,0.049180328,0.0,8,3,10,10,4.5,5.666666667,1,1,legitimate
10679,1,1,0.084033613,0.7692307690000001,90,2,12,12,2.5,4.441860465,3,1,phishing
10680,0,0,0.0,0.0,10,2,9,8,5.5,5.5,0,0,legitimate
10681,0,0,0.018181818,0.0,6,3,9,9,5.5,6.75,1,1,phishing
10682,0,0,0.0,0.0,1,5,5,0,5.0,0.0,0,0,legitimate
10683,1,1,0.071428571,0.0,9,5,33,33,5.5,7.571428571,1,1,phishing
10684,0,1,0.03875969,0.0,13,2,35,35,9.0,7.5,0,1,phishing
10685,0,0,0.0,0.0,5,3,5,5,4.0,3.666666667,0,0,phishing
10686,0,0,0.028985507,0.0,13,3,10,10,4.0,3.3636363639999995,0,0,legitimate
10687,1,0,0.25974026,0.0,4,19,32,32,19.0,14.66666667,0,1,phishing
10688,0,0,0.092592593,0.111111111,5,3,13,0,6.8,0.0,0,1,phishing
10689,1,0,0.148148148,0.0,8,3,15,15,7.5,8.5,0,1,phishing
10690,0,0,0.0,0.0,3,3,10,2,6.5,2.0,0,1,phishing
10691,0,0,0.040816327,0.06779661,12,3,16,8,6.125,7.0,0,1,phishing
10692,0,0,0.035714286,0.0,2,7,8,8,7.0,8.0,0,1,phishing
10693,1,1,0.342105263,0.0,5,7,32,32,7.0,13.5,0,1,phishing
10694,0,0,0.0,0.0,10,2,9,9,4.0,6.333333333,2,1,phishing
10695,0,1,0.009259259,0.0,17,3,13,13,5.428571429,4.2,1,1,phishing
10696,0,0,0.013333333,0.0,10,5,13,7,9.0,4.625,0,1,phishing
10697,1,0,0.186915888,0.0,10,3,32,32,7.0,9.0,3,1,phishing
10698,1,0,0.092105263,0.0,7,3,15,15,8.4,8.5,0,1,phishing
10699,0,0,0.0,0.0,4,3,12,4,7.5,3.0,0,1,legitimate
10700,0,0,0.0,0.0,2,3,19,0,11.0,0.0,0,0,legitimate
10701,0,0,0.0,0.0,5,3,12,7,7.5,6.333333333,0,1,legitimate
10702,0,0,0.08,0.0,2,4,9,9,4.0,9.0,0,1,phishing
10703,0,0,0.0,0.0,6,3,17,6,10.0,5.25,0,0,legitimate
10704,0,0,0.0,0.0,3,3,9,3,6.0,3.0,0,1,phishing
10705,0,0,0.0,0.0,2,8,14,0,11.0,0.0,0,1,phishing
10706,0,0,0.0,0.0,3,8,10,5,9.0,5.0,0,0,legitimate
10707,0,0,0.0,0.0,7,3,7,7,4.5,5.666666667,0,0,legitimate
10708,1,1,0.170940171,0.0,11,3,17,17,8.75,8.142857142999999,0,1,phishing
10709,0,1,0.074626866,0.0,10,3,10,10,6.5,4.25,0,1,legitimate
10710,0,0,0.0,0.0,2,3,13,0,8.0,0.0,0,0,legitimate
10711,0,0,0.0,0.0,7,3,11,11,3.5,6.6,0,0,legitimate
10712,0,0,0.1578947369999999,0.272727273,2,1,5,0,3.0,0.0,0,0,phishing
10713,0,0,0.0,0.0,2,3,13,0,8.0,0.0,1,0,legitimate
10714,0,0,0.0,0.0,2,3,4,0,3.5,0.0,0,0,legitimate
10715,0,0,0.095238095,0.0,6,3,10,6,6.5,3.5,0,0,legitimate
10716,0,0,0.0779220779999999,0.0,8,3,15,12,9.0,6.833333333,0,1,legitimate
10717,0,0,0.0,0.0,5,3,17,8,10.0,5.333333333,1,1,phishing
10718,0,1,0.054054054,0.0,12,3,11,11,4.5,4.2,0,1,legitimate
10719,0,0,0.027777778,0.0,10,10,10,8,10.0,4.666666667,4,1,phishing
10720,0,0,0.035714286,0.0,2,11,11,5,11.0,5.0,0,1,phishing
10721,0,1,0.069767442,0.0,6,5,12,3,8.5,2.25,0,0,legitimate
10722,0,0,0.088888889,0.038461538,3,3,17,10,10.0,10.0,0,1,phishing
10723,0,0,0.0,0.0,3,6,9,1,7.5,1.0,0,1,legitimate
10724,0,0,0.027777778,0.0,5,2,8,8,4.0,4.0,2,1,phishing
10725,0,0,0.0,0.0,2,3,5,0,4.0,0.0,0,0,legitimate
10726,0,0,0.0,0.0,5,2,9,6,5.5,4.666666667,0,0,legitimate
10727,0,0,0.0,0.0,5,2,9,8,5.5,6.333333333,0,0,legitimate
10728,0,0,0.0,0.0,3,3,8,6,5.5,6.0,0,0,legitimate
10729,0,0,0.052631579,0.0,10,3,13,10,8.0,4.875,0,0,legitimate
10730,0,0,0.013513514,0.0,8,3,14,14,6.5,7.166666667,0,0,legitimate
10731,0,0,0.087719298,0.125,6,4,13,5,8.25,4.0,1,1,phishing
10732,0,0,0.04494382,0.25,10,12,12,12,12.0,6.333333333,0,0,legitimate
10733,0,0,0.230769231,0.0,10,4,8,8,5.0,4.25,0,0,legitimate
10734,1,1,0.157480315,0.0,13,3,17,17,8.4,7.375,0,1,phishing
10735,0,0,0.0,0.0,3,3,9,2,6.0,2.0,0,0,legitimate
10736,0,0,0.0,0.0,2,8,14,0,11.0,0.0,0,0,legitimate
10737,0,0,0.0721649479999999,0.0,13,7,9,8,8.0,5.272727273,0,0,legitimate
10738,1,0,0.294117647,0.0,5,12,32,32,12.0,10.0,0,1,phishing
10739,0,0,0.0,0.0,3,3,23,6,13.0,6.0,0,1,phishing
10740,0,0,0.083333333,0.103448276,2,8,16,0,12.0,0.0,0,1,phishing
10741,0,0,0.087719298,0.0,8,2,9,8,5.5,4.5,0,0,legitimate
10742,0,0,0.0,0.0,10,3,14,7,8.5,5.375,2,1,phishing
10743,0,0,0.0,0.0,8,3,11,11,6.5,6.5,0,0,legitimate
10744,0,0,0.0,0.0,3,3,11,11,3.0,11.0,0,0,legitimate
10745,0,0,0.0,0.0,2,5,9,0,7.0,0.0,0,1,phishing
10746,0,0,0.0,0.0,2,3,9,0,6.0,0.0,0,0,phishing
10747,0,0,0.04,0.058823529,2,3,9,0,6.0,0.0,0,0,legitimate
10748,0,0,0.0,0.0,2,3,10,0,6.5,0.0,0,0,legitimate
10749,0,0,0.0,0.0,6,3,16,10,9.5,5.25,0,0,legitimate
10750,0,0,0.0,0.0,2,3,5,0,4.0,0.0,0,0,legitimate
10751,1,0,0.365079365,0.272727273,3,7,32,32,8.5,32.0,0,1,phishing
10752,0,0,0.0,0.0,12,3,28,28,9.0,11.6,1,1,legitimate
10753,0,1,0.041666667,0.0,11,4,14,14,5.0,7.0,0,1,phishing
10754,0,0,0.0,0.0,2,12,19,0,15.5,0.0,0,0,phishing
10755,0,0,0.0,0.0,2,3,9,0,6.0,0.0,0,0,legitimate
10756,0,0,0.0,0.0,10,7,10,10,7.0,4.1111111110000005,1,1,phishing
10757,0,1,0.051948052,0.0,14,2,35,35,11.33333333,8.454545455,0,1,phishing
10758,0,0,0.0,0.0,2,3,13,0,8.0,0.0,0,0,legitimate
10759,0,0,0.0,0.0,7,3,7,7,5.0,4.0,3,1,phishing
10760,1,0,0.227722772,0.0,6,3,32,32,16.0,13.0,0,1,phishing
10761,0,0,0.0,0.0,6,3,7,7,3.5,5.5,1,0,legitimate
10762,0,0,0.0,0.0,2,15,15,2,15.0,2.0,0,1,phishing
10763,1,1,0.166666667,0.0,12,3,17,17,8.4,8.142857142999999,0,1,phishing
10764,0,0,0.0,0.0,2,3,15,0,9.0,0.0,0,0,legitimate
10765,0,0,0.0,0.0,3,3,10,2,6.5,2.0,0,1,phishing
10766,1,0,0.174418605,0.0,8,3,32,32,5.5,11.5,2,1,phishing
10767,0,0,0.0,0.0,2,8,15,0,11.5,0.0,0,0,legitimate
10768,0,0,0.0,0.0,2,3,8,0,5.5,0.0,0,0,legitimate
10769,0,1,0.0,0.0,8,5,9,9,5.5,5.166666667,2,0,phishing
10770,0,0,0.0,0.0,2,3,9,0,6.0,0.0,0,0,legitimate
10771,0,0,0.075471698,0.0,6,3,13,7,8.0,5.25,0,1,phishing
10772,0,0,0.0,0.0,11,3,24,24,8.5,8.555555556,0,1,phishing
10773,0,0,0.035714286,0.047619048,2,8,8,0,8.0,0.0,0,1,phishing
10774,0,1,0.154440154,0.0,10,9,200,200,9.0,25.55555556,0,1,phishing
10775,0,0,0.0,0.0,1,14,14,0,14.0,0.0,0,0,legitimate
10776,0,1,0.061068702,0.0,16,4,12,12,4.5,6.714285714,0,1,phishing
10777,0,0,0.0,0.0,4,3,9,6,6.0,4.5,0,1,phishing
10778,0,0,0.053571429,0.0,8,3,11,5,7.0,3.5,1,1,phishing
10779,0,0,0.071428571,0.0,11,3,12,8,7.5,5.222222222,0,0,legitimate
10780,0,0,0.0,0.0,7,2,9,6,5.5,4.6,0,1,phishing
10781,0,0,0.0,0.0,2,3,7,0,5.0,0.0,0,0,legitimate
10782,0,0,0.0,0.0,11,3,12,10,7.5,4.777777778,3,1,phishing
10783,0,0,0.166666667,0.0,7,7,8,4,7.5,3.0,0,1,phishing
10784,0,0,0.0,0.0,2,3,13,0,8.0,0.0,0,0,legitimate
10785,0,0,0.0,0.0,4,2,4,0,3.0,0.0,0,0,legitimate
10786,0,0,0.0,0.0,6,3,16,6,9.5,4.25,0,0,legitimate
10787,0,0,0.0,0.0,4,3,13,9,8.0,6.5,0,0,legitimate
10788,0,0,0.0,0.0,2,4,8,0,6.0,0.0,0,0,legitimate
10789,0,0,0.102564103,0.0,5,2,7,4,5.333333333,4.0,0,1,phishing
10790,0,0,0.0,0.0,7,3,11,11,3.5,5.0,0,0,legitimate
10791,0,0,0.0,0.0,5,3,8,7,5.5,6.0,0,0,legitimate
10792,1,1,0.1640625,0.0,13,3,17,17,8.4,7.375,0,1,phishing
10793,0,0,0.0,0.0,8,17,17,8,17.0,4.571428571,3,1,phishing
10794,1,0,0.25,0.35,2,2,14,0,8.0,0.0,0,0,phishing
10795,0,0,0.022222222,0.037037037,4,4,18,6,11.0,4.5,1,1,phishing
10796,0,0,0.0,0.0,1,7,7,0,7.0,0.0,0,0,phishing
10797,0,0,0.0,0.0,1,6,6,0,6.0,0.0,0,0,legitimate
10798,0,0,0.0,0.0,6,8,21,21,8.0,8.0,0,0,legitimate
10799,0,0,0.0,0.0,5,6,9,7,7.5,6.0,1,1,phishing
10800,0,0,0.0,0.0,6,3,9,9,4.333333333,5.333333333,1,0,phishing
10801,0,0,0.0,0.0,3,3,4,0,3.333333333,0.0,0,1,phishing
10802,0,0,0.0,0.0,2,12,12,5,12.0,5.0,0,1,phishing
10803,0,0,0.148148148,0.0,4,3,32,32,3.0,16.5,0,1,phishing
10804,0,0,0.0,0.0,6,2,10,10,5.5,5.5,0,0,legitimate
10805,0,0,0.1785714289999999,0.0,6,2,13,13,5.0,8.666666667000001,0,1,phishing
10806,0,1,0.096551724,0.0,20,10,13,13,10.0,5.263157895,1,1,phishing
10807,0,0,0.0,0.0,5,3,13,11,8.0,5.666666667,0,1,phishing
10808,0,0,0.108108108,0.0,2,6,20,20,6.0,20.0,0,1,phishing
10809,1,1,0.125984252,0.0,13,3,17,17,8.4,7.375,0,1,phishing
10810,0,0,0.0,0.0,4,3,19,7,11.0,6.0,0,0,legitimate
10811,0,0,0.0,0.0,3,10,12,5,11.0,5.0,0,0,legitimate
10812,0,0,0.0,0.0,6,3,8,8,5.0,5.0,0,0,legitimate
10813,0,0,0.0,0.0,2,3,10,0,6.5,0.0,0,0,legitimate
10814,1,1,0.128205128,0.0,11,6,25,25,11.66666667,7.375,3,1,phishing
10815,0,0,0.0,0.0,3,4,10,0,6.666666667,0.0,1,0,legitimate
10816,0,0,0.0,0.0,2,3,10,0,6.5,0.0,0,0,legitimate
10817,0,0,0.0,0.0,4,5,11,11,6.5,8.0,0,0,legitimate
10818,0,0,0.105263158,0.0,7,3,10,10,6.5,5.4,0,1,legitimate
10819,0,0,0.0625,0.03125,6,11,87,87,13.5,25.25,0,1,phishing
10820,0,0,0.0,0.0,5,3,16,6,9.5,5.0,0,1,phishing
10821,0,0,0.0,0.0,4,3,9,5,6.0,4.5,0,0,legitimate
10822,1,1,0.1300813009999999,0.0,13,3,17,17,7.6,7.375,0,1,phishing
10823,0,0,0.0,0.0,2,29,29,2,29.0,2.0,0,1,phishing
10824,0,0,0.0,0.0,7,2,13,0,6.285714286,0.0,0,1,phishing
10825,0,0,0.0,0.0,2,3,7,7,3.0,7.0,0,0,legitimate
10826,0,0,0.0,0.0,2,3,6,0,4.5,0.0,0,0,legitimate
10827,0,0,0.0,0.0,2,13,13,5,13.0,5.0,0,0,legitimate
10828,1,1,0.212230216,0.0,24,2,26,26,5.0,10.80952381,0,1,phishing
10829,1,0,0.179487179,0.35,4,5,10,5,7.5,4.0,0,1,phishing
10830,0,0,0.0,0.0,5,3,8,8,5.0,6.333333333,0,1,legitimate
10831,0,0,0.0,0.0,9,5,10,10,5.0,6.125,4,1,phishing
10832,0,0,0.0,0.0,6,3,19,8,11.0,6.0,0,1,legitimate
10833,0,1,0.1372549019999999,0.0,11,7,86,86,11.0,17.66666667,0,0,phishing
10834,1,0,0.388888889,0.0,3,2,32,32,5.0,32.0,0,1,phishing
10835,0,0,0.0,0.0,7,3,10,10,6.5,6.6,0,0,legitimate
10836,0,0,0.049180328,0.0,7,3,17,7,10.0,4.4,0,1,phishing
10837,0,0,0.0,0.0,2,3,4,0,3.5,0.0,0,0,legitimate
10838,0,1,0.048192771,0.0,15,3,6,6,4.5,3.692307692,0,1,legitimate
10839,0,1,0.063380282,0.0,7,3,80,80,8.5,21.4,0,0,phishing
10840,0,0,0.0,0.0,6,5,10,10,5.0,7.6,0,0,legitimate
10841,1,1,0.184,0.0,12,3,17,17,8.4,8.142857142999999,0,1,phishing
10842,0,0,0.09375,0.12,2,8,12,0,10.0,0.0,0,0,legitimate
10843,0,0,0.086956522,0.0,5,4,12,4,8.0,4.0,1,0,legitimate
10844,0,0,0.108108108,0.142857143,2,8,15,0,11.5,0.0,0,1,phishing
10845,0,0,0.02247191,0.0,11,11,11,9,11.0,5.2,3,1,phishing
10846,0,1,0.015384615,0.0,10,4,9,9,5.5,4.375,0,1,phishing
10847,0,0,0.0,0.0,3,3,15,2,9.0,2.0,0,0,legitimate
10848,0,0,0.0,0.0,1,10,10,0,10.0,0.0,0,1,phishing
10849,0,0,0.0,0.0,1,4,4,0,4.0,0.0,0,0,legitimate
10850,0,0,0.027027027,0.033333333,2,8,17,0,12.5,0.0,0,0,legitimate
10851,0,0,0.0,0.0,3,10,10,10,10.0,8.5,0,0,legitimate
10852,0,0,0.0,0.0,2,3,10,0,6.5,0.0,0,0,legitimate
10853,0,0,0.0,0.0,2,5,6,0,5.5,0.0,1,0,legitimate
10854,0,0,0.03125,0.0,3,3,9,5,6.0,5.0,0,0,legitimate
10855,0,0,0.0,0.0,3,3,17,13,10.0,13.0,0,0,legitimate
10856,0,0,0.0,0.0,5,10,10,9,10.0,5.75,0,0,legitimate
10857,0,0,0.113636364,0.0,5,3,13,5,8.0,4.333333333,1,0,legitimate
10858,0,0,0.268907563,0.25,19,2,18,6,5.230769231,3.5,0,1,phishing
10859,0,0,0.0,0.0,2,8,10,0,9.0,0.0,0,1,phishing
10860,0,0,0.051948052,0.0,7,13,16,16,13.0,7.166666667,4,1,phishing
10861,0,0,0.0,0.0,5,3,5,3,4.0,3.0,0,1,phishing
10862,0,0,0.0,0.0,4,2,10,5,6.0,4.5,0,0,legitimate
10863,0,0,0.0,0.0,3,3,6,4,4.5,4.0,0,1,phishing
10864,0,0,0.0,0.0,2,3,9,0,6.0,0.0,0,0,legitimate
10865,0,0,0.0,0.0,3,7,11,0,9.333333333,0.0,1,1,phishing
10866,0,0,0.0,0.0,3,13,13,8,13.0,6.5,0,0,legitimate
10867,0,0,0.0,0.0,8,3,14,10,8.5,7.0,0,0,legitimate
10868,0,0,0.090909091,0.0,10,4,26,26,5.0,8.5,2,1,phishing
10869,0,0,0.0,0.0,2,8,36,0,22.0,0.0,0,1,phishing
10870,0,0,0.018181818,0.0,8,3,12,9,7.5,3.833333333,0,1,phishing
10871,0,0,0.029411765,0.04,2,8,12,0,10.0,0.0,0,1,phishing
10872,0,0,0.0,0.0,9,3,11,11,4.0,5.714285714,0,1,legitimate
10873,0,0,0.0,0.0,6,3,12,9,7.5,6.0,1,1,phishing
10874,0,1,0.0,0.0,4,8,11,11,8.0,5.333333333,0,1,phishing
10875,1,0,0.069565217,0.0,15,3,10,10,6.0,5.923076922999999,4,1,phishing
10876,0,0,0.0,0.0,4,3,11,6,7.0,5.5,0,0,legitimate
10877,0,0,0.0,0.0,6,3,10,10,4.5,6.0,0,0,legitimate
10878,0,0,0.054794521,0.068965517,5,9,18,7,12.75,7.0,0,1,phishing
10879,0,0,0.0,0.0,2,8,24,0,16.0,0.0,0,1,phishing
10880,0,0,0.0,0.0,5,3,13,3,7.333333333,2.5,1,0,phishing
10881,0,0,0.0,0.0,2,3,10,0,6.5,0.0,0,0,legitimate
10882,0,0,0.074074074,0.0,8,3,7,7,3.5,4.5,0,0,legitimate
10883,0,0,0.0,0.0,2,15,15,6,15.0,6.0,0,1,phishing
10884,0,1,0.0,0.0,5,2,9,6,5.5,4.0,0,0,legitimate
10885,0,0,0.0,0.0,9,7,9,9,7.0,5.5,5,1,phishing
10886,0,1,0.0,0.0,7,3,10,8,6.5,5.4,0,0,legitimate
10887,1,0,0.173076923,0.209302326,7,1,11,0,4.714285714,0.0,0,1,phishing
10888,0,0,0.0,0.0,5,3,5,2,4.0,2.0,0,0,legitimate
10889,0,0,0.103448276,0.166666667,3,3,11,2,7.0,2.0,0,0,legitimate
10890,1,1,0.371559633,0.083333333,14,5,64,64,5.0,14.30769231,4,1,phishing
10891,0,0,0.015625,0.025641026,10,1,9,7,5.0,3.5,3,1,phishing
10892,0,0,0.0,0.0,2,3,9,0,6.0,0.0,0,0,legitimate
10893,0,0,0.0,0.0,5,3,9,8,6.0,5.333333333,2,1,phishing
10894,0,0,0.102040816,0.0,13,3,15,15,3.0,6.181818182000001,0,1,legitimate
10895,0,0,0.0,0.0,2,8,13,0,10.5,0.0,0,0,legitimate
10896,0,1,0.0709219859999999,0.0,14,2,20,18,10.66666667,7.454545455,0,1,phishing
10897,0,0,0.0,0.0,11,3,13,12,8.0,9.111111111,0,0,legitimate
10898,0,0,0.0,0.0,5,5,8,8,5.0,5.0,1,1,phishing
10899,0,0,0.0,0.0,6,6,6,6,6.0,3.8,2,1,phishing
10900,0,0,0.058823529,0.0,5,3,4,4,3.5,4.0,0,0,legitimate
10901,0,0,0.272727273,0.0,6,4,7,5,5.5,4.25,0,0,legitimate
10902,0,0,0.0,0.0,2,3,3,0,3.0,0.0,0,0,legitimate
10903,0,0,0.0,0.0,2,6,8,0,7.0,0.0,0,0,legitimate
10904,0,0,0.0161290319999999,0.0,8,9,10,10,9.0,5.1428571430000005,3,1,phishing
10905,0,0,0.0,0.0,6,4,6,6,4.5,4.0,0,1,phishing
10906,0,0,0.0,0.0,3,3,10,0,6.333333333,0.0,0,0,legitimate
10907,0,0,0.105263158,0.133333333,2,8,18,0,13.0,0.0,0,1,phishing
10908,0,0,0.0,0.0,17,3,9,9,4.0,5.666666667,0,1,legitimate
10909,0,0,0.0,0.0,7,10,17,17,10.0,8.166666667000001,0,1,phishing
10910,0,0,0.051282051,0.076923077,3,3,18,5,10.5,5.0,0,1,phishing
10911,0,0,0.0,0.0,7,14,14,8,14.0,4.166666667,0,1,phishing
